doc_code,doc_label,document_family,source_file,raw_variable,normalized_variable_slug,probable_role,probable_entity,shape_type,source_origin,notes
DOC-023,PV remuneration president SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,societe.siege.ville,societe_siege_ville,adresse / localisation,siège social,composite,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-023,PV remuneration president SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,societe.siege.voie,societe_siege_voie,adresse / localisation,siège social,composite,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-023,PV remuneration president SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,societe.ville_rcs,societe_ville_rcs,adresse / localisation,société,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-023,PV remuneration president SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,[valeur_nominale_part],valeur_nominale_part,montant / capital / titres,à qualifier,amount,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-023,PV remuneration president SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,[ville_perso],ville_perso,adresse / localisation,à qualifier,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-023,PV remuneration president SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,[ville_rcs],ville_rcs,adresse / localisation,à qualifier,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-023,PV remuneration president SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,[ville_rcs_societe_cedee],ville_rcs_societe_cedee,adresse / localisation,societe_cedee,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-023,PV remuneration president SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,[ville_siege],ville_siege,adresse / localisation,siège social,composite,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-023,PV remuneration president SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,[voie_perso],voie_perso,adresse / localisation,à qualifier,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-023,PV remuneration president SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,[voie_siege],voie_siege,adresse / localisation,siège social,composite,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-023,PV remuneration president SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_texte_v1.md,actionnaire_unique.adresse_personnelle_affichee,actionnaire_unique_adresse_personnelle_affichee,adresse / localisation,actionnaire,composite,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-023,PV remuneration president SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_texte_v1.md,actionnaire_unique.adresse_personnelle.cp,actionnaire_unique_adresse_personnelle_cp,adresse / localisation,actionnaire,composite,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-023,PV remuneration president SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_texte_v1.md,actionnaire_unique.adresse_personnelle.num_voie,actionnaire_unique_adresse_personnelle_num_voie,adresse / localisation,actionnaire,composite,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-023,PV remuneration president SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_texte_v1.md,actionnaire_unique.adresse_personnelle.ville,actionnaire_unique_adresse_personnelle_ville,adresse / localisation,actionnaire,composite,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-023,PV remuneration president SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_texte_v1.md,actionnaire_unique.adresse_personnelle.voie,actionnaire_unique_adresse_personnelle_voie,adresse / localisation,actionnaire,composite,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-023,PV remuneration president SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_texte_v1.md,actionnaire_unique.civilite_affichage,actionnaire_unique_civilite_affichage,identité / qualification personne,actionnaire,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-023,PV remuneration president SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_texte_v1.md,actionnaire_unique.nom,actionnaire_unique_nom,identité / qualification personne,actionnaire,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-023,PV remuneration president SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_texte_v1.md,actionnaire_unique.prenom,actionnaire_unique_prenom,identité / qualification personne,actionnaire,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-023,PV remuneration president SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_texte_v1.md,actionnaire_unique.profession,actionnaire_unique_profession,identité / qualification personne,actionnaire,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-023,PV remuneration president SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_texte_v1.md,actionnaire_unique.qualite_associe,actionnaire_unique_qualite_associe,à qualifier,actionnaire,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-023,PV remuneration president SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_texte_v1.md,apport_titres.nb_parts,apport_titres_nb_parts,montant / capital / titres,à qualifier,amount,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-023,PV remuneration president SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_texte_v1.md,capital_souscription.apports_nature_montant,capital_souscription_apports_nature_montant,montant / capital / titres,à qualifier,amount,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-023,PV remuneration president SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_texte_v1.md,capital_souscription.apports_numeraire_montant,capital_souscription_apports_numeraire_montant,montant / capital / titres,à qualifier,amount,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-023,PV remuneration president SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_texte_v1.md,capital_souscription.nb_actions_total,capital_souscription_nb_actions_total,montant / capital / titres,à qualifier,amount,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-023,PV remuneration president SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_texte_v1.md,capital_souscription.souscripteurs,capital_souscription_souscripteurs,montant / capital / titres,à qualifier,amount,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-023,PV remuneration president SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_texte_v1.md,capital_souscription.valeur_nominale_action,capital_souscription_valeur_nominale_action,montant / capital / titres,à qualifier,amount,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-023,PV remuneration president SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_texte_v1.md,exercice_social.date_cloture_premier_exercice,exercice_social_date_cloture_premier_exercice,date / échéance,à qualifier,date,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-023,PV remuneration president SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_texte_v1.md,president.civilite_affichage,president_civilite_affichage,identité / qualification personne,president,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-023,PV remuneration president SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_texte_v1.md,president.fonction,president_fonction,identité / qualification personne,president,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-023,PV remuneration president SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_texte_v1.md,president.nom,president_nom,identité / qualification personne,president,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-023,PV remuneration president SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_texte_v1.md,president.prenom,president_prenom,identité / qualification personne,president,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-023,PV remuneration president SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_texte_v1.md,signature.date,signature_date,date / échéance,signature,date,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-023,PV remuneration president SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_texte_v1.md,signature.lieu,signature_lieu,signature / clôture,signature,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-023,PV remuneration president SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_texte_v1.md,societe.capital_social,societe_capital_social,montant / capital / titres,société,amount,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-023,PV remuneration president SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_texte_v1.md,societe_cible.denomination,societe_cible_denomination,identité / qualification personne,societe_cible,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-023,PV remuneration president SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_texte_v1.md,societe_cible.forme_sociale,societe_cible_forme_sociale,identité / qualification société,societe_cible,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-023,PV remuneration president SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_texte_v1.md,societe_cible.numero_rcs,societe_cible_numero_rcs,identité / qualification société,societe_cible,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-023,PV remuneration president SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_texte_v1.md,societe_cible.siege.adresse_affichee,societe_cible_siege_adresse_affichee,adresse / localisation,societe_cible,composite,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-023,PV remuneration president SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_texte_v1.md,societe_cible.ville_rcs,societe_cible_ville_rcs,adresse / localisation,societe_cible,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-023,PV remuneration president SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_texte_v1.md,societe.denomination,societe_denomination,identité / qualification personne,société,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-023,PV remuneration president SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_texte_v1.md,societe.forme_juridique,societe_forme_juridique,à qualifier,société,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-023,PV remuneration president SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_texte_v1.md,societe.profession,societe_profession,identité / qualification personne,société,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-023,PV remuneration president SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_texte_v1.md,societe.siege.adresse_affichee,societe_siege_adresse_affichee,adresse / localisation,siège social,composite,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-023,PV remuneration president SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_texte_v1.md,societe.siege.cp,societe_siege_cp,adresse / localisation,siège social,composite,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-023,PV remuneration president SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_texte_v1.md,societe.siege.num_voie,societe_siege_num_voie,adresse / localisation,siège social,composite,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-023,PV remuneration president SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_texte_v1.md,societe.siege.ville,societe_siege_ville,adresse / localisation,siège social,composite,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-023,PV remuneration president SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_texte_v1.md,societe.siege.voie,societe_siege_voie,adresse / localisation,siège social,composite,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-023,PV remuneration president SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_texte_v1.md,societe.ville_rcs,societe_ville_rcs,adresse / localisation,société,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-023,PV remuneration president SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_texte_v1.md,[valeur_nominale_part],valeur_nominale_part,montant / capital / titres,à qualifier,amount,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-023,PV remuneration president SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_texte_v1.md,[ville_siege],ville_siege,adresse / localisation,siège social,composite,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/project/09_TABLE_MAPPING_DOCUMENTS_VARIABLES_V1.md,actionnaire_unique,actionnaire_unique,à qualifier,actionnaire,atomic,code_mapping,référentiel canonique V1 / mapping document-variable
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/project/09_TABLE_MAPPING_DOCUMENTS_VARIABLES_V1.md,apport_titres,apport_titres,montant / capital / titres,à qualifier,amount,code_mapping,référentiel canonique V1 / mapping document-variable
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/project/09_TABLE_MAPPING_DOCUMENTS_VARIABLES_V1.md,capital_souscription,capital_souscription,montant / capital / titres,à qualifier,amount,code_mapping,référentiel canonique V1 / mapping document-variable
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/project/09_TABLE_MAPPING_DOCUMENTS_VARIABLES_V1.md,signature,signature,signature / clôture,signature,atomic,code_mapping,référentiel canonique V1 / mapping document-variable
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/project/09_TABLE_MAPPING_DOCUMENTS_VARIABLES_V1.md,societe_cible,societe_cible,à qualifier,societe_cible,atomic,code_mapping,référentiel canonique V1 / mapping document-variable
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/project/09_TABLE_MAPPING_DOCUMENTS_VARIABLES_V1.md,societe_spfpl,societe_spfpl,à qualifier,société,atomic,code_mapping,référentiel canonique V1 / mapping document-variable
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,src/sydel_doc_engine/registry/catalog.py,dossier.options.apport,dossier_options_apport,condition / option,dossier,boolean,code_mapping,condition de sélection extraite du registre moteur
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,src/sydel_doc_engine/registry/catalog.py,dossier.options.associe_unique,dossier_options_associe_unique,condition / option,associe,boolean,code_mapping,condition de sélection extraite du registre moteur
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,src/sydel_doc_engine/registry/catalog.py,dossier.structure,dossier_structure,à qualifier,dossier,atomic,code_mapping,condition de sélection extraite du registre moteur
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,src/sydel_doc_engine/registry/catalog.py,statuts_sas.profession,statuts_sas_profession,identité / qualification personne,à qualifier,atomic,code_mapping,condition de sélection extraite du registre moteur
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,src/sydel_doc_engine/registry/catalog.py,statuts_sas.type,statuts_sas_type,à qualifier,à qualifier,atomic,code_mapping,condition de sélection extraite du registre moteur
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,actionnaire_unique.adresse_personnelle_affichee,actionnaire_unique_adresse_personnelle_affichee,adresse / localisation,actionnaire,composite,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,actionnaire_unique.adresse_personnelle.cp,actionnaire_unique_adresse_personnelle_cp,adresse / localisation,actionnaire,composite,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,actionnaire_unique.adresse_personnelle.num_voie,actionnaire_unique_adresse_personnelle_num_voie,adresse / localisation,actionnaire,composite,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,actionnaire_unique.adresse_personnelle.ville,actionnaire_unique_adresse_personnelle_ville,adresse / localisation,actionnaire,composite,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,actionnaire_unique.adresse_personnelle.voie,actionnaire_unique_adresse_personnelle_voie,adresse / localisation,actionnaire,composite,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,actionnaire_unique.civilite_affichage,actionnaire_unique_civilite_affichage,identité / qualification personne,actionnaire,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,actionnaire_unique.nom,actionnaire_unique_nom,identité / qualification personne,actionnaire,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,actionnaire_unique.prenom,actionnaire_unique_prenom,identité / qualification personne,actionnaire,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,actionnaire_unique.profession,actionnaire_unique_profession,identité / qualification personne,actionnaire,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,actionnaire_unique.qualite_associe,actionnaire_unique_qualite_associe,à qualifier,actionnaire,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,[adresse_personnelle],adresse_personnelle,adresse / localisation,personne / associe local,composite,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,[adresse_siege],adresse_siege,adresse / localisation,siège social,composite,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,[adresse_siege_societe_cedee],adresse_siege_societe_cedee,adresse / localisation,societe_cedee,composite,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,apport_titres.nb_parts,apport_titres_nb_parts,montant / capital / titres,à qualifier,amount,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,[capital_social],capital_social,montant / capital / titres,à qualifier,amount,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,capital_souscription.apports_nature_montant,capital_souscription_apports_nature_montant,montant / capital / titres,à qualifier,amount,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,capital_souscription.apports_numeraire_montant,capital_souscription_apports_numeraire_montant,montant / capital / titres,à qualifier,amount,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,capital_souscription.mode,capital_souscription_mode,montant / capital / titres,à qualifier,amount,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,capital_souscription.nb_actions_total,capital_souscription_nb_actions_total,montant / capital / titres,à qualifier,amount,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,capital_souscription.repartition_actions,capital_souscription_repartition_actions,montant / capital / titres,à qualifier,amount,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,capital_souscription.souscripteurs,capital_souscription_souscripteurs,montant / capital / titres,à qualifier,amount,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,capital_souscription.souscripteurs[],capital_souscription_souscripteurs_list,montant / capital / titres,à qualifier,amount,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,capital_souscription.valeur_nominale_action,capital_souscription_valeur_nominale_action,montant / capital / titres,à qualifier,amount,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,[civilite],civilite,identité / qualification personne,à qualifier,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,[cp_perso],cp_perso,adresse / localisation,à qualifier,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,[cp_siege],cp_siege,adresse / localisation,siège social,composite,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,[date_cloture_exercice_1],date_cloture_exercice_1,date / échéance,à qualifier,date,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,[date_signature],date_signature,date / échéance,signature,date,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,[denomination_societe],denomination_societe,identité / qualification personne,société,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,[denomination_societe_cedee],denomination_societe_cedee,identité / qualification personne,societe_cedee,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,dossier.options.apport,dossier_options_apport,condition / option,dossier,boolean,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,dossier.options.associe_unique,dossier_options_associe_unique,condition / option,associe,boolean,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,dossier.structure,dossier_structure,à qualifier,dossier,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,exercice_social.date_cloture_premier_exercice,exercice_social_date_cloture_premier_exercice,date / échéance,à qualifier,date,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,[fonction_dirigeant],fonction_dirigeant,identité / qualification personne,dirigeant,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,[forme_sociale],forme_sociale,identité / qualification société,à qualifier,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,[lieu_signature],lieu_signature,signature / clôture,signature,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,[montant_apports_nature],montant_apports_nature,montant / capital / titres,à qualifier,amount,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,[montant_apports_numeraire],montant_apports_numeraire,montant / capital / titres,à qualifier,amount,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,[nb_actions],nb_actions,montant / capital / titres,à qualifier,amount,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,[nb_parts_apportees],nb_parts_apportees,montant / capital / titres,à qualifier,amount,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,[nom],nom,identité / qualification personne,à qualifier,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-024,Attestation capital / liste des souscripteurs SAS,satellites SAS,docs/delivery/lot_05_sas_satellites_spec_canonique_v1.md,[num_voie_perso],num_voie_perso,adresse / localisation,à qualifier,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
